code,word,translation
2729,classification,n.分类；级别
2730,pollution,n. n.污染，污染物；玷污
2731,obtain,v. v.获得，得到；通用，流行
2732,mandarin,n./ n.橘子；达官贵人，官僚；［M-］普通话
2733,probe,v./n.
2734,panic,a./n./v. a.恐慌的；n.恐慌，惊惶；v.（使）惊慌失措
2735,disturb,v. v.扰乱；弄乱，打乱；打扰，使烦恼
2736,grassy,a. a.草绿色的；似草的
2737,glorious,a. a.光荣的；壮丽的
2738,fertile,a. a.肥沃的，多产的，富饶的；能繁殖的
2739,amateur,n./a. n.外行；业余爱好者；a.业余的
2740,undisguised,a.无伪装的；坦率的
2741,silver,n. n.银；银器
2742,fulfilment,n. n.履行；实现
2743,aspire,v. v.向往，渴望，追求；有志于，有抱负
982744,recession,n. n.（经济的）衰退，衰退时期；撤回，退回
2745,miscellaneous,a.各种各样的；混杂的
2746,utilization,n.利用
2747,caustic,n./a. n.腐蚀剂；a.腐蚀性的；（指评论）讽刺的，挖苦的
2748,detergent,a./n. a.净化的，清洁的；n.清洁剂
2749,reclaim,vt. vt.纠正；要求归还，收回；开垦（土地）
2750,deflect,v. v.（使）偏斜，（使）转向
2751,trench,n./v. n.沟，壕沟；v.挖沟
2752,holistically,ad. ad.整体地，全盘地
2753,urbanization,n.城市化，都市化
2754,insularity,n. n.岛国（状态）；与外界隔绝的生活状况；（思想、观点等的）褊狭
2755,permeate,v. v.扩散，弥漫；渗透，渗入
2756,repack,vt. vt.重新包装；重新填塞；再装配；拆修
2757,disruptive,a. a.制造混乱的；分裂性的；破坏性的
2758,clinical,a. a.临床的；冷静客观的；简朴的，不装饰的
2759,momentum,n. n.动力，冲力，势头；动量
2760,disempower,vt.使失去权力或影响
2761,depletion,n. n.削减，消耗
2762,authenticate,vt. vt.鉴别，证明
2763,anatomy,n. n.解剖（学）；解剖结构（学）
2764,confidence,n. n.信任；信心
2765,chemical,a./n. a.化学的；n.化学制品
2766,literal,a. a.照字面的；逐字的
2767,comprehensive,a.全面的，广泛的；综合的；包容的
2768,glue,n./vt. n.胶水；vt.胶合，张贴
2769,bureau,n. n.办公室；机构；局；处；所
2770,marsupial,n./a. n./a.有袋动物（的）
2771,commencement,n.开始，开端；毕业典礼
992772,observe,v. v.察觉；观察；遵守
2773,brood,v./n. v.沉思；孵蛋；n.（雏鸡等）一窝
2774,interdependent,a.互相依赖的，互助的
2775,prominent,a. a.突出的；著名的；显著的
2776,conventional,a. a.普通的，习惯的；常规的，因循守旧的，传统的
2777,productivity,n.生产力；生产率
2778,viscous,a. a.黏滞的，黏性的
2779,murder,n./v. n./v.谋杀，凶杀
2780,transform,v. v.使改观，改革，改善；变换，把……转换成
2781,strategist,n. n.战略家
2782,indulge,v. v.沉溺于，纵情于；满足（欲望、兴趣等）；放纵，听任
2783,personality,n.人格；个性；名人，人物
2784,definition,n. n.定义，释义；清晰（度）
2785,host,n./v. n.主人；东道主；主办方；大量，许多；v.主办；招待
2786,feminism,n. n.男女平等主义；女权主义；女权运动
2787,abate,v. v.减轻；降价
2788,expectation,n.期待，预期；[pl.]前程，成功的前景
2789,excessive,a. a.过多的，极度的，过分的
2790,brilliant,a. a.光辉灿烂的；卓越的，有才华的
2791,hall,n. n.门厅；礼堂
2792,seminar,n. n.（大学的）研究班，研讨会
2793,charcoal,n. n.炭，木炭
2794,navigable,a. a.可通航的；适于航行的
2795,foul,a./n. a.发臭的；肮脏的；邪恶的；n.犯规
2796,contemplate,v.思量，沉思；注视，凝视；打算，预期
2797,budget,n./v. n.预算，预算经费；v.做预算
2798,flee,v. v.逃走；逃避
2799,worthwhile,a. a.值得花费时间（或金钱）的，值得做的
1002800,clamp,v./n. v.（用夹具等）夹紧；n.夹钳
2801,convenience,n. n.方便；便利设施
2802,fountain,n. n.喷泉
2803,migrant,n. n.移居者，移民；迁移动物，候鸟
2804,specify,v. v.指定；详细说明
2805,deviance,n. n.异常；偏常行为
2806,estimate,v.估计，估量；估价；评价；n.估计，估量；估价；评价
2807,livelihood,n. n.生活，生计
2808,manufacture,vt.大量制造，成批生产；n.大量制造；工业品
2809,censure,vt./n. vt./n.指责，谴责，责难
2810,voltage,n. n.电压
2811,logic,n. n.逻辑；逻辑学
2812,metro,n. n.地下铁路
2813,enrol,v. v.入学，登记；加入；招收
2814,civilization,n.文明（社会），文化
2815,compendium,n.简要，概略
2816,embark,v. v.（使）上船或飞机；（使）从事
2817,deserve,v. v.应得；值得
2818,eject,v. v.弹出；喷出；驱逐，逐出
2819,verification,n. n.确认
2820,autoimmune,a.自身免疫的
2821,inheritance,n. n.遗传；继承，继承物；遗产，遗赠
2822,relentless,a. a.无情的，残酷的
2823,requisite,a./n. a.（情况）需要的；（成功）必要的；n.必需品；要素
2824,dizziness,n. n.头昏眼花，眩晕
2825,periphery,n. n.不重要的部分；外围
2826,credential,n. n.证明书；（学历、资历）资格证书；证件
2827,facsimile,n. n.复制品；副本
2828,reel,n./v.
2829,churn,n./v.
2830,nocturnal,a. a.夜晚的；夜晚发生的；夜晚活动的
2831,obstruct,v. v.妨碍，阻止；阻塞；截断
2832,prohibitive,a. a.禁止的，抑制的；令人望而却步的
2833,navigation,n. n.航空，航海，航行；导航，领航
2834,entwine,vt. vt.使缠住，使盘绕
2835,monumental,a.纪念碑的，纪念物的；不朽的，有重大意义的
2836,reiterate,vt. vt.重复，反复；反复地说，重申
2837,jeopardise,vt. vt.危害，使受危困
2838,peripheral,a./n. a.外围的；次要的，附带的；n.外围设备
2839,elusive,a. a.难懂的，难捉摸的；易忘的
2840,distinctive,a. a.出众的；有特色的
2841,board,n. n.板；委员会
2842,decompression,n.减压；减压室
2843,prevalent,a. a.流行的，普遍的
2844,twist,v./n. v.缠绕；捻；扭曲，弯曲；n.弯曲
2845,rent,v./n. v.租借；出租；n.租金
2846,eminent,a. a.杰出的，显赫的
2847,crescent,n./a. n.新月，月牙；新月形（物）a.新月形的
2848,sucker,n. n.吸盘；吸根，根出条
2849,calm,a./v. a.镇静的；平静的；v.（使）平静；（使）镇静
2850,scope,n.
2851,cooperate,vi. vi.合作，协作
2852,applaud,v. v.（向……）鼓掌，喝彩；称赞
2853,appraisal,n. n.评估，评价
2854,allowance,n. n.津贴；允许，容忍
2855,heir,n. n.继承人
2856,exploit,vt.剥削；开发，开拓；利用；n.英勇行为；业绩，功绩
2857,domestic,a. a.本国的；家庭的；驯养的
2858,unexpected,a.想不到的，意外的
2859,counsel,n./v. n.律师，法律顾问；建议，忠告；v.商议，劝告
2860,sticky,a. a.黏性的；（天气）湿热的
2861,competition,n. n.竞争；比赛
2862,responsible,a. a.有责任感的；可靠的
2863,critic,n. n.批评家；爱挑剔的人
2864,extensive,a. a.广大的，广阔的；广泛的
2865,corridor,n. n.过道，走廊
2866,imagine,v. v.想象；猜想
2867,interact,vi. vi.相互作用；相互影响
2868,starchy,a. a.含淀粉的
2869,trivial,a. a.无价值的，琐屑的；平庸的，普通的
2870,exorbitant,a. a.过分的，不合理的
2871,large-scale,a. a.大规模的，大范围的
2872,region,n. n.地区；范围
2873,alternate,v.（使）轮流，（使）交替；a.轮流的；间隔的；交替的
2874,steer,v. v.引导；驾驶
2875,bargain,vi./n. vi.讨价还价；n.协议；交易；便宜货
2876,infection,n. n.传染，感染，侵染，传播；传染病
2877,conservative,a./n. a.保守的；传统的；守旧的；n.保守的人
2878,spin,v./n. v.（使）旋转；n.旋转
2879,personnel,n. n.全体人员，员工
2880,liver,n. n.生活者，居住者；肝脏
2881,inflammable,a. a.易燃的；易怒的
2882,disfigure,vt. vt.使毁容，使变丑
2883,surf,v. v.冲浪
1032884,swear,v. v.宣（誓）；诅咒
2885,create,vt. vt.创造，创作；产生
2886,mime,v./n. v.模拟，模仿；n.哑剧表演；哑剧演员
2887,impose,v. v.把……强加于；征（税等）；处以（罚款、监禁等）
2888,likelihood,n. n.可能；可能性
2889,explode,v. v.（使）爆炸；爆发；激增
2890,spectacular,a.壮观的；令人惊叹的；n.壮观的场面；精彩的表演
2891,enormous,a. a.巨大的，庞大的，极大的
2892,counterproductive,a.产生相反效果的，适得其反的
2893,variant,a./n. a.不同的；n.变量；变体
2894,healing,n./a. n.康复，复原；a.有治疗作用的
2895,autocratic,a. a.独裁的，专制的
2896,emulate,vt. vt.与……竞争，赶上；仿真，模仿
2897,disastrous,a. a.损失惨重的，灾难性的；极坏的
2898,topple,v. v.倒塌，倒下；打倒，推翻
2899,resilience,n. n.弹性，弹力；复原力；适应性；（指人）乐观的性情
2900,collateral,a. a.并行的；间接的，附带的
2901,colossal,a. a.巨大的，庞大的
2902,tackle,v./n.
2903,coordinate,v.调整，协调n.同等者，同等物；a.同等的，并列的
2904,supplementary,a.增补的，补充的
2905,scrutiny,n. n.详细检查，细看；监视
2906,cognition,n. n.感知，认知；认识力
2907,repel,vt. vt.击退，驱逐；抵制，拒绝；使反感，使厌恶
2908,domesticate,vt. vt.驯养，教化；使喜爱家居生活
2909,exhaustive,a. a.包揽无遗的，彻底的，详尽的
2910,calibrate,vt. vt.标定，划分；校准刻度
2911,descend,v. v.下来，下降；遗传
1042912,frontier,n. n.边境，边界；开发地区的边缘地带；［常pl.］前沿，新领域
2913,fascinating,a. a.迷人的
2914,stroke,n./vt.
2915,solar,a. a.太阳的；（利用）太阳能的
2916,sympathise,vi. vi.同情；赞同
2917,fusion,n. n.熔化，熔合；聚变
2918,slash,n./v. n.砍痕，伤痕；斜线号；v.砍；大幅度削减
2919,diversity,n. n.多样性；差异
2920,decline,n./v. n./v.下降，减少；衰退，衰落
2921,crisis,n. n.危机；紧要关头，关键阶段
2922,edible,a. a.可食用的
2923,collaboration,n.合作，协作；勾结，通敌
2924,decouple,v. v.减弱，减少
2925,participant,n. n.参加者，参与者
2926,weaken,v. v.（使）变弱，（使）减弱
2927,distract,vt. vt.转移（注意力）；使分心
2928,frown,vi. vi.（表示愤怒或烦心而）皱眉
2929,skew,vt./a. vt.使偏；曲解；a.歪斜的
2930,glove,n. n.手套
2931,beehive,n. n.蜂窝；蜂箱
2932,astray,ad. ad.迷路地；误入歧途地
2933,theory,n. n.理论，原理；学说；意见，看法
2934,weakness,n. n.虚弱；缺点；偏好，嗜好
2935,portion,n./vt. n.部分；一份；vt.划分，分配
2937,span,n./v. n.跨距；一段时间；v.横跨；持续
2938,vacancy,n. n.空位，空房间；（职位的）空缺，空职；无主意，空虚，茫然若失
2939,locality,n. n.位置；地区
1052940,circle,n./v. n.圆；圈，环状物；圈子，阶层；周期，循环；v.圈出；盘旋，环绕……
2941,accuracy,n. n.准确（性），精确（性）
2942,tolerate,vt. vt.容忍，宽容；容许，承认
2943,afford,v. v.负担得起
2944,excellent,a. a.极好的；杰出的
2945,connect,v. v.连接，衔接；联合，关联；由……联想到；给……接通电话
2946,cylinder,n. n.圆柱体；圆筒；汽缸
2947,disadvantage,n.缺点，不利
2948,participate,vi. vi.参加，参与
2949,principle,n. n.原则，原理；规范，准则；基本信念，信条
2950,refreshment,n. n.（精力的）恢复；[pl.]茶点，点心，饮料
2951,deteriorate,v. v.变坏，恶化；退化
2952,scorching,a. a.酷热的；激烈的
2953,meantime,n./ad. n.其时；ad.同时，当时
2954,townscape,n. n.市镇风光
2955,upper,a. a.上面的；地位较高的
2956,innocent,a. a.清白的；无害的；天真的
2957,emphasis,n. n.强调；重要性
2958,approach,v./n. v.靠近，接近；来临；n.靠近，接近；方法，途径
2959,duration,n. n.持续，持续的时间，期间
2960,primarily,ad. ad.首先；主要地，首要地
2961,due,a. a.到期的，预期的；应有的，应得的；正当的
2962,keen,a.
2963,worm,n. n.虫，蠕虫；蜗杆，螺纹
2964,stiff,a./ad. a.硬的，僵硬的；ad.极其，非常
2965,timber,n. n.木材，木料；栋木，大梁
2966,profound,a. a.深切的，深远的；知识渊博的，见解深刻的，深奥的
2967,journalist,n. n.新闻工作者，新闻记者
1062968,permission,n. n.允许，准许
2969,labour,n./v. n.劳动；劳动力，工人；v.劳动；努力
2970,quota,n. n.定额，限额，配额
2971,unconcerned,a.漠不关心的；不烦恼的
2972,suspect,v. v.猜想，怀疑
2973,deterioration,n.恶化；堕落
2974,triple,a./v. a.三部分的；三倍的；v.（使）增至三倍
2975,condemn,vt. vt.声讨，极力谴责；给……判刑
2976,transcend,vt. vt.超越，胜过，优于
2977,cumulative,a.积累的，渐增的
2978,horizontal,a. a.地平线的，水平的
2979,adobe,n. n.土坯，泥砖
2980,certify,vt. vt.证明，保证
2981,arousal,n. n.唤起，激起
2982,addiction,n. n.瘾；沉溺
2983,allege,vt. vt.断言，宣称
2984,amphibious,a. a.两栖的；水陆两用的
2985,ascend,v. v.攀登；上升，升高
2986,assert,v. v.断言，声称；坚持
2987,assure,vt. vt.使确信，使确保；保证，向……保证
2988,baffle,vt./n. vt.使困惑，难倒；n.挡板，隔板
2989,bewilder,vt. vt.使迷惑，使昏乱
2990,biodiversity,n.生物多样性
2991,bud,n./v. n.花蕾；叶芽；v.发芽，萌芽
2992,celestial,a. a.天体的，天上的
2993,combination,n.结合（体），联合（体）；化合
2994,impact,n. n.影响，作用；冲击
2995,renew,v. v.重新开始；恢复；更换，更新；续借
2996,bow,v.低下（头）；弯腰，鞠躬；n.弓
2997,defeat,n./vt. n./vt.击败；挫败；战败
2998,subsoil,n. n.底土，下层土
2999,bin,n. n.大箱子；仓
3000,evoke,vt. vt.唤起
3001,flutter,v. v.振（翅），拍打（翅膀）；飘动，晃动；（快速而不规则地）跳动
3002,front-line,a. a.前线的；第一线的
3003,desperate,a. a.绝望的；拼命的，不顾一切的；极度渴望的；危急的
3004,wheelchair,n. n.（病人等用的）轮椅
3005,gear,n.vt.
3006,band,n./vt. n.乐队；群，伙；带，箍；条纹；波段，频带；vt.用带绑扎
3007,breed,v./n. v.饲养，养殖，繁殖；养育，培育；酿成，招致；n.种，品种
3008,intelligible,a. a.可理解的，明白易懂的，清楚的
3009,essence,n. n.本质；精髓
3010,predispose,v.事先（在某方面）影响某人；偏爱；（使）易受感染（或患病）
3011,display,vt./n. vt./n.陈列，展览；显示，表现
3012,retire,v. v.退休；引退，退隐，撤退
3013,enlarge,v. v.扩大，放大，扩充
3014,occur,vi. vi.发生；存在
3015,relate,v. v.有关联；讲述，叙述
3016,stark,a. a.光秃秃的，赤裸的；荒凉的；完全的
3017,inform,v. v.通知；向……报告
3018,halt,v./n. v.暂停；踌躇；停住；n.暂停
3019,nerve,n. n.神经；勇敢
3020,deadline,n. n.最后期限
3021,limb,n. n.肢，臂；树枝
3022,sphere,n. n.球（体）；范围，领域
3023,evolution,n. n.进展；进化
1083024,suitable,a. a.适当的，相配的；合适的，适宜的
3025,beverage,n. n.饮料
3026,influenza,n. n.流行性感冒
3027,criminal,a./n. a.犯罪的；刑事的；n.罪犯
3028,undoubtedly,ad. ad.毋庸置疑地，确凿地
3029,avalanche,n./v. n./v.雪崩
3030,alienation,n. n.疏远；离间
3031,accumulate,v.积累；堆积
3032,transmit,v. v.传送；传染；发射
3033,identification,n.身份证明；识别，鉴定
3034,wander,v. v.徘徊，闲逛，漫步；偏离正道；走神，（神情）恍惚
3035,classical,a. a.古典的；传统的；经典的
3037,fake,a./n./v. a.假的；n.假货；骗子；v.伪装
3038,incorporate,vt. vt.把……合并，纳入；包含，吸收
3039,trace,vt./n. vt.追踪，追查；追溯；描摹，标出；n.痕迹；微量
3040,convey,vt. vt.传送，运送；表达，传递
3041,boundary,n. n.分界线；边界
3042,frank,a. a.坦白的，直率的
3043,bonus,n. n.奖金，红利；好处
3044,militant,a./n. a.好战的，好斗的；激进的；n.好斗的人，激进分子
3045,starve,v. v.（使）挨饿；（使）饿死
3046,refresh,v. v.（使）复原，更新；（使）精神振作，（使）精力恢复
3047,dystrophy,n. n.营养障碍；营养不良
3048,conduce,v. v.有益于，有助于；导致
3049,consulate,n. n.领事馆；领事职位，领事任期
3050,contaminant,n.致污物，污染物
3051,demerit,n. n.过失；缺点，短处
3052,denomination,n.命名；（货币等的）单位；宗教派别
3053,disturbance,n. n.扰乱，打扰；骚乱，混乱；心神不安，烦恼
3054,enjoyable,a. a.令人愉快的，使人快乐的
3055,expiry,n. n.满期，终结
3056,fluctuation,n. n.波动，起伏；动摇
3057,frequency,n. n.频繁；频率
3058,hamlet,n. n.小村庄
3059,hence,ad. ad.因此，所以；今后，从此
3060,inadequate,a. a.不充分的；不适当的
3061,keystone,n. n.拱顶石；（计划、论据等的）基础，主旨
3062,manifest,a./vt./n. a.明显的；vt.表明，显示；n.货物清单
3063,marginally,ad. ad.稍微，些微
3064,moderately,ad. ad.适度地，不过分地，有节制地
3065,noticeable,a. a.显而易见的；明显的
3066,optic,a./n. a.眼的，视觉的；光学的；n.光学仪器
3067,outweigh,vt. vt.比……重；（在重要性、影响上）比……更重要；胜过，强于
3068,long-term,a. a.长期的
3069,adverse,a. a.不利的，有害的
3070,finale,n. n.（音乐的）终曲；终场
3071,astonish,vt. vt.使惊讶，使吃惊
3072,charge,n./v.
3073,module,n. n.模块；模式；（航空器中的）舱；组件；单元
3074,corps,n. n.部队；军团
3075,petroleum,n. n.石油
3076,magma,n. n.岩浆
3077,stylish,a. a.时髦的；漂亮的
3078,dump,vt./n. vt.倾卸，倾倒；n.垃圾场
3079,debris,n. n.碎屑，残骸；【地质】岩屑
1103080,irony,n. n.反话，讽刺；出人意料的事情
3081,component,n.成分；零部件；a.构成的，组成的
3082,fieldwork,n. n.实地调查，野外考察
3083,contaminate,vt.污染
3084,applicant,n. n.申请人
3085,strap,n./vt. n.带子；vt.捆扎；（用绷带）包扎
3086,fundamental,a.基础的，基本的；n.[pl.]基本原理
3087,conclusion,n. n.结论，推论；结束，结尾；【法】缔结，议定
3088,intensity,n. n.强烈，剧烈；强度
3089,notable,a./n. a.值得注意的；显著的，杰出的，显赫的；n.名人，要人
3090,implement,vt.使生效，实施；贯彻，执行；n.工具
3091,isle,n. n.小岛，岛
3092,cervical,a. a.子宫颈的；颈部的
3093,plot,n. n.情节；阴谋；小块土地
3094,acquaint,vt. vt.（使）认识；（使）熟悉
3095,violence,n. n.暴力行为；激烈，猛烈
3096,revolve,v. v.（使）旋转
3097,vegetarian,n.素食者；a.素食者的
3098,ratio,n. n.比，比率
3099,scream,v./n. v.尖叫；n.尖叫声
3100,steel,a. a.陡峭的；（价格等）过高的；急剧的
3101,interior,a./n. a.内部的，里面的；n.内部；内地
3102,analogous,a. a.类似的
3103,cookery,n. n.烹调法
3104,high-tech,n. n.高科技
3105,aggressive,a. a.侵犯的，侵略的，挑衅的；有进取心的，有冲劲的
3106,process,n./vt. n.过程；步骤，程序；vt.加工；处理；办理
3107,hum,n./vi. n.嗡嗡声，嘈杂声；vi.哼曲子；发嗡嗡声
1113108,sinister,a. a.不吉祥的，凶兆的；险恶的，邪恶的
3109,refinement,n. n.精巧的附件，精制的改良品；精炼；文雅
3110,solidarity,n. n.团结，一致
3111,outline,n./vt. n.提纲；梗概；轮廓；草图；vt.概述；列提纲
3112,blank,a. a.空白的
3113,photocopy,v./n. v.影印，复印；n.影印本，复印件
3114,accessory,n.
3115,dean,n. n.（基督教的）教长；（大学的）院长、系主任
3116,compensate,v. v.补偿，赔偿；弥补
3117,chest,n. n.胸；金库，资金
3118,tanker,n. n.油轮；油罐车；加油飞机
3119,capture,vt./n. vt.捕获，俘获；夺取或赢得；n.捕获；战利品
3120,overestimate,vt./n. vt.对……估计过高；n.过高的估计
3121,overview,n. n.综览，概述
3122,pathway,n. n.路径，途径
3123,perplex,vt. vt.使困惑；使复杂化
3124,recognition,n. n.识别；认出；承认，确认，认可；赏识，表彰
3125,reconstruction,n.重建；再现
3126,render,vt.
3127,renewal,n. n.更新，恢复；重新开始；重建；复兴；续期；重申
3128,requisition,n./vt. n./vt.正式要求；征用
3129,reserved,a. a.说话不多的，内向的；有所保留的，预订的
3130,resolve,v./n. v.解决，解答；决定，决意；分解，分析；n.决心，决意
3131,sack,n./vt. n.麻袋，粗布袋；解雇；劫掠；vt.解雇；劫掠
3132,slide,v./n.
3133,slump,vi./n. vi.大幅度下降，暴跌；突然倒下，猛然落下；n.萧条期；低潮状态
3134,surface,n./v. n.表面；外表，外观；v.浮出水面；浮现，显露；在……上加表面
3135,tickle,v./n. v.（使）发痒；使高兴，逗乐；n.痒
3136,transportation,n.运输，运输系统，运输工具
3137,unanimous,a. a.一致同意的；一致通过的
3138,underestimate,vt./n. vt.低估；n.低估
3139,understandable,a.可以理解的，能懂的；可同情的
3140,transcribe,vt. vt.抄写，誊写；打印；转录
3141,differ,vi. vi.不同，相异；（在意见方面）发生分歧
3142,undertake,v. v.承担（某事物），负起（某事物的）责任；同意或答应做某事
3143,plus,prep.加上；和，以及；n.加号；正号；a.比所示数量多的
3144,recycle,v. v.回收利用
3145,captive,a./n. a.被抓住的，被捕获的；受控制的；受垄断的；n.被抓住的人或动物
3146,unconquerable,a.不可征服的
3147,respect,vt./n. vt.尊敬；n.尊敬；方面
3148,neutral,a. a.中立的；无明显特性的
3149,campus,n. n.校园
3150,presentation,n.
3151,residence,n. n.住宅，住处；居住
3152,mission,n. n.使命，任务；代表团，使团；传教，布道
3153,content,n.内容；满意；vt.使满意；a.满意的
3154,emit,vt. vt.发出（光、热、声音等），射出，散发，排放
3155,pamphlet,n. n.小册子
3156,assurance,n. n.信心；保证；保险
3157,equipment,n. n.设备，装备
3158,hamster,n. n.仓鼠
3159,sensible,a. a.明智的；合情理的；能觉察到的
3160,spacecraft,n. n.航天器，宇宙飞船
3161,consequence,n.［常pl.］结果，影响；重要意义
3162,efficient,a. a.有效的，效率高的；有能力的，能胜任的
3163,current,a./n.
1133164,inversion,n. n.倒置，颠倒
3165,elevate,vt. vt.提升……的职位；举起；使更有修养
3166,loan,n./vt. n./vt.贷款，借
3167,capable,a. a.有能力的；能够的
3168,performance,n. n.演出，表演；履行，执行；功能，性能表现
3169,handicapped,a. a.残废的，有生理缺陷的
3170,insulate,vt. vt.使绝缘，使隔热，使隔音；隔离；使隔绝（以免受到影响）
3171,household,n./a. n.家庭，户，全家人；a.家庭的，家用的，普通的；家喻户晓的
3172,detrimental,a. a.不利的，有害的
3173,decorate,v. v.装饰，装潢，布置；授勋
3174,nationality,n.国籍；民族
3175,fleet,n./a./v. n.舰队，船队；a.快速的，敏捷的；v.疾驰，飞逝，掠过
3176,interfere,vi. vi.干涉，干扰，妨碍
3177,signal,n./v. n.信号；暗号；标志；v.（向……）发信号；标志着
3178,rescue,n./vt. n./vt.营救，救援
3179,proof,n./a. n.证据，证明；校样，样张；a.能防……的，耐……的
3180,afflict,vt. vt.使苦恼；折磨
3181,log,n./vt. n.原木；航海或飞行日志；vt.记录
3182,maritime,a. a.海的，海事的；海运的
3183,formula,n. n.公式；配方；准则
3184,therapy,n. n.治疗，疗法
3185,concession,n. n.让步，迁就；特许权；承认，认可
3186,whisper,n./v. n./v.低语
3187,grant,n./v. n.授予物；补助金，助学金，津贴；授权；v.同意，承认；给予，授予
3188,relevant,a. a.有关的，相应的；适当的，中肯的；有重大意义的
3189,unrealistic,a. a.不现实的，不切实际的
3190,enfranchise,vt. vt.给予……政治权利（尤指选举权）；解放（奴隶）
3191,disregard,vt./n. vt.不理会，漠视；n.忽视，漠视
1143192,convert,v. v.（使）改变信仰，皈依；（使）转变，（使）转化；改装
3193,grasp,vt./n. vt.抓紧；掌握，全面理解；n.抓住；支配；理解
3194,wealthy,a. a.富的，富裕的；充裕的
3195,object,n.物体；对象；目标；宾语；v.反对，不赞成
3196,tariff,n. n.关税，税率；（旅馆、饭店等的）价目表
3197,defendant,n./a. n.被告；a.处于被告地位的；为自己辩护的
3198,bankruptcy,n. n.破产；彻底失败
3199,connection,n. n.连接；关系
3200,airtight,a. a.密闭的；无懈可击的
3201,unprejudiced,a.无偏见的；公正的
3202,leather,n. n.皮革，皮革制品
3203,unregistered,a. a.未注册的
3204,versus,prep. prep.与……相对，对抗
3205,wretch,n. n.不幸的人
3206,acceptable,a. a.可接受的
3207,antique,a./n. a.古时的，古老的；n.古物，古董
3208,autobiography,n.自传
3209,browse,v./n. v.吃嫩叶或草；浏览；n.嫩叶，嫩芽；吃草；浏览
3210,dot,n./v. n.点，小圆点；v.打点于；散布于，点缀
3211,emotional,a.
3212,extrovert,n. n.性格外向的人；爱交际的人
3213,favourite,a./n. a.特别喜欢的，宠爱的；n.特别喜欢的人或物；亲信
3214,hang,v. v.悬挂，吊，垂下；吊死，绞死
3215,harmony,n. n.相符，一致；和谐，融洽；【音】和声
3216,hospitable,a.
3217,inflate,v. v.使充气，使膨胀；使得意，使骄傲；抬高（物价），使（通货）膨胀
3218,influential,a. a.有影响力的；有权势的
3219,insane,a. a.蠢极的，荒唐的；（患）精神病的，精神失常的，疯狂的
1153220,inscribe,v. v.（在某物上）写、题、铭刻；牢记，铭记
3221,hostel,n. n.（青年）招待所；学生宿舍
3222,substance,n. n.物质；实质
3223,refectory,n. n.（学院）餐厅，食堂
3224,fuse,n./v. n.保险丝；v.因保险丝烧断而断电；熔合；熔化
3225,contemporary,a.当代的；同时代的；n.同代人
3226,continuity,n.连续（性）；持续（性）
3227,advantage,n. n.优点，优势
3228,tube,n. n.管道，试管；〈英〉地铁
3229,beneficial,a. a.有利的，有益的
3230,inhibit,v. v.抑制，约束；起抑制作用
3231,damage,n./vt. n.损害；[pl.]损害赔偿（金）vt.损害
3232,vibrate,v. v.（使）颤动
3233,inspire,vt. vt.鼓舞，激起；给……以灵感
3234,introvert,n. n.性格内向的人
3235,pedestrian,n./a. n.行人；a.徒步的；缺乏想象力的
3236,punch,v./n. v.穿孔，打孔；重击，猛击；n.猛击；冲床，穿孔机；力量，效力
3237,rectangle,n. n.长方形，矩形
3238,relative,a./n. a.相对的；比较的；有关的，相关的；n.亲属，亲戚
3239,sociable,a. a.友善的，友好的；好交际的，合群的
3240,spacious,a. a.宽广的，宽敞的
3241,religion,n. n.宗教；宗教信仰
3242,demographic,a.人口统计学的；人口的
3243,random,a./n. a.任意的，随机的，随意的；n.随机，随意
3244,repay,v. v.归还（款项）；报答
3245,vacuum,n./v. n.真空；[pl.]真空吸尘器；v.用吸尘器清扫
3246,firm,n./a. n.公司；a.坚实的，稳固的，坚定的
3247,digital,a. a.数码的，数字的
1163248,humour,n. n.幽默，幽默感
3249,global,a. a.全球的，全世界的；整体的，全面的
3250,cluster,n./v. n.串，束，群；v.成群；群集
3251,handout,n. n.传单，分发的印刷品；救济品
3252,endure,v. v.忍受；持久，持续
3253,helicopter,n.直升飞机
3254,sprawl,n./v.
3255,crowded,a. a.拥挤的；塞满的
3256,knob,n. n.球形把手；（机器等）旋钮
3257,ideal,a./n.
3258,midst,n. n.中间
3259,fluctuate,v. v.（使）涨落，（使）起伏；（使）变化
3260,neglect,n./vt. n./vt.忽视；疏忽；遗漏
3261,drought,n. n.干旱，旱灾
3262,hug,n./v. n./v.（热烈的／地）拥抱
3263,variability,n.可变性，易变性
3264,indication,n. n.指示，象征
3265,insert,v. v.插入，嵌入
3266,certificate,n. n.证书，执照
3267,severe,a. a.严重的；严厉的；剧烈的
3268,diameter,n.直径
3269,gesture,n./v. n.姿势，姿态；手势；v.做手势
3270,disclose,vt. vt.揭露；透露；公开
3271,sheer,a. a.十足的；纯粹的；陡峭的
3272,successive,a. a.连续的
3273,balance,n./vt. n.平衡；余额；vt.平衡
3274,adjust,v. v.校准；调节；使……适应
3275,require,vt. vt.需要；命令；规定，要求
1173276,fairly,ad. ad.相当地；公平地；简直，完全地
3277,precise,a. a.精确的，准确的；严谨的
3278,colour-blind,a. a.色盲的
3279,trustworthy,a. a.值得信赖的，可靠的
3280,vomit,n./v. n.呕吐，呕吐物；催吐剂；v.呕吐，恶心；喷出
3281,wrestle,v. v.摔跤；全力对付；用力移动
3282,adolescence,n. n.青春，青春期
